ord__Education,onehot__EmploymentType_Full-time,onehot__EmploymentType_Part-time,onehot__EmploymentType_Self-employed,onehot__EmploymentType_Unemployed,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__HasMortgage_No,onehot__HasMortgage_Yes,onehot__HasDependents_No,onehot__HasDependents_Yes,onehot__LoanPurpose_Auto,onehot__LoanPurpose_Business,onehot__LoanPurpose_Education,onehot__LoanPurpose_Home,onehot__LoanPurpose_Other,onehot__HasCoSigner_No,onehot__HasCoSigner_Yes,std__Age,std__Income,std__LoanAmount,std__CreditScore,std__MonthsEmployed,std__NumCreditLines,std__InterestRate,std__LoanTerm,std__DTIRatio,Target
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5249786299111316,1.6590011921781782,-0.9698096711319243,-0.7558235549109645,-0.2051585171126778,-0.431349792880486,1.5655724668744346,1.3972164172928716,0.56485150366044,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3833161746858885,1.0950291423142475,-1.1260013425868167,-1.1885488479315829,1.7058285094193983,-1.332893813530409,1.4340058368870385,-0.7033391897433645,-1.4372017320941513,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0941293556056026,-1.3167566638567803,0.5651312992939724,-0.6221878026545972,-0.8131998437365202,1.3717382484193599,-1.186740942057297,0.6970312149474597,1.2612178465316024,1
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.228442585632102,-0.4338962119983818,-1.5981120811159217,-1.5003656031964403,0.5187002050585632,1.3717382484193599,0.3058597912479883,0.6970312149474597,1.4788323286788403,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.698538890724849,-0.4068454857190137,-1.681363594310223,0.4087165718945231,-1.3343781236998136,-0.431349792880486,0.7081209817841642,0.6970312149474597,-0.6537895963640941,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8534124797786358,1.550366085606994,0.8779231521669779,1.4396209464436434,-1.6528759614551598,-0.431349792880486,0.818515970164393,-0.7033391897433645,0.7389430893782307,0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.28824997544660746,0.39699837095491486,-0.7321977380419961,0.09053620937936252,-0.2920215637732267,1.3717382484193599,-1.5859776123638778,0.6970312149474597,-1.5242475249530467,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.698538890724849,-0.880106077533334,1.5002810378585902,-1.3794570654406793,-1.1606520303787158,-0.431349792880486,-1.6933480805145114,-0.0031539873979524297,0.9565575715254686,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1891955548448838,-0.5494973890588015,-1.0952926625929795,-0.9340045579194545,-0.46574765709432453,0.47019422776943687,1.296390166440452,1.3972164172928716,-1.6548162142413898,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0548823248183845,0.18349085282133107,-1.632187446668716,-0.24673497488670768,0.3160197628506157,-1.332893813530409,-0.24913967088275102,-0.0031539873979524297,0.6954201929487831,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.987725709805135,1.5514847246636598,1.0109142750210218,1.2168946926830309,0.8951067405876084,-0.431349792880486,0.4117179992838243,-1.4035243920887766,0.8259888822371256,0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7583462805393547,0.7637594398516855,1.7040148171021066,1.3632576594400048,1.0398784850218568,1.3717382484193599,0.7504642649984987,0.6970312149474597,0.6518972965193354,0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18184632964613973,-0.38935403865115165,-0.06680544070764416,-1.1949124551818862,1.734782858306248,1.3717382484193599,-1.7160319822364762,0.6970312149474597,1.174172053672707,1
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7583462805393547,0.31254112217666224,0.6919384264978813,0.45962542989694877,0.8371980428139092,1.3717382484193599,0.836663091541965,-0.7033391897433645,0.6954201929487831,1
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2563521698581332,-1.2911296600131683,1.0767688984023007,0.7968966141630189,-0.5815650526417231,-0.431349792880486,-0.032886474466686424,-0.0031539873979524297,-1.0890185606585703,0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4504727896991381,-1.4824169387029855,0.28678106228561456,-1.640364962703111,-0.9000628903970691,0.47019422776943687,-0.3126545957042525,1.3972164172928716,-0.13151483921072238,0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24900294465938932,0.9919872310263915,-0.35110020200838704,-1.6530921772037173,0.34497411173746534,-1.332893813530409,-1.3924083176697781,-1.4035243920887766,-1.3936788356647039,0
2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4578220148978822,-0.17838888200998967,-1.5642198407190537,1.375984873940611,-0.031432423791579955,1.3717382484193599,0.6793880396030091,1.3972164172928716,-0.21856063206961748,0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.019623515393609084,0.06369477929841529,0.6314366922898399,-0.3612799053921655,1.5321024160983006,0.47019422776943687,1.4052728947058835,0.6970312149474597,0.9565575715254686,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8255028955526043,-1.0190207094792618,0.3657361775908699,-1.284002956686131,0.8371980428139092,1.3717382484193599,-0.8540437168018129,1.3972164172928716,-1.3066330428058086,0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6911896655261051,-0.4534469718751055,-0.9010673049071881,-0.2976438328891334,1.0688328339087063,-0.431349792880486,1.340245709769584,1.3972164172928716,0.434282814372097,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.019623515393609084,0.023347502413681127,0.5391134406019463,-0.16400808063276592,1.4452393694377517,1.3717382484193599,0.8911044556746806,0.6970312149474597,-0.8714040785113322,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0941293556056026,-0.5698871282280245,-0.8908827289275807,-0.8703684854164223,1.1846502294561048,-1.332893813530409,1.2510223629965223,1.3972164172928716,1.1306491572432593,0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.026972740592353,1.5538999680814605,0.18207573274699487,-0.11946282988064344,0.5766089028322624,0.47019422776943687,-1.0445884912663175,0.6970312149474597,1.0000804679549162,0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.42256320547310666,-0.7635896503356424,0.8018698662556355,0.7587149706611998,0.8661523917007589,-1.332893813530409,-1.590514392708271,-0.7033391897433645,-1.6548162142413898,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.019623515393609084,0.9667415814066429,1.456584558344424,-0.40582515614428794,0.11333932064266823,1.3717382484193599,-1.059711092414294,0.6970312149474597,1.522355225108288,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.659291859937631,0.8384540204990383,-1.1706557075319834,-0.6476422316558099,-1.2185607281524151,1.3717382484193599,-1.200351283090476,1.3972164172928716,0.8695117786665733,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.026972740592353,0.9165299419313121,-1.359049233329037,-0.07491757912852097,-0.9000628903970691,1.3717382484193599,1.3311721490807982,-1.4035243920887766,0.8259888822371256,0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7862558647653861,0.20034670951608768,-0.4720332376721903,-0.5394609084006554,1.010924136135007,0.47019422776943687,-0.6045207978601999,0.6970312149474597,0.6518972965193354,0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7862558647653861,-0.518429731621407,1.2833059011865389,-0.9085501289182416,0.3160197628506157,-1.332893813530409,-1.19127772240169,0.6970312149474597,0.6083744000898877,0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5176294047123877,1.0420717524271013,0.3824569129820096,-0.017645113875792064,-0.6973824481891217,-1.332893813530409,1.713773958124605,1.3972164172928716,-0.1750377356401698,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1539367454201083,-0.03672849965224629,-1.2179442574124013,-0.9467317724200609,0.4897458561717135,-0.431349792880486,-0.8253107746206576,-0.7033391897433645,-1.3936788356647039,0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1891955548448838,-0.5652346066968926,1.7165377604573915,-1.6085469264515948,-0.8131998437365202,-0.431349792880486,-0.6135943585489858,-1.4035243920887766,-1.1325414570880181,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.659291859937631,-0.015982829874084305,-1.2788826746845752,-1.366729850940073,0.3160197628506157,0.47019422776943687,0.0018955081736597027,1.3972164172928716,-1.741862007100285,0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7190992497521366,1.6140776646070847,0.519814866477379,-0.7176419114091452,-0.23411286599952744,1.3717382484193599,-0.8616050173758013,0.6970312149474597,0.8695117786665733,0
3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.1612859706188523,1.2857571014757319,-0.9482572489344148,1.5414386624484946,1.1846502294561048,-1.332893813530409,0.741390704309713,-0.0031539873979524297,-1.5677704213824943,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5568764354996059,-0.0791096657309179,-1.2313687399968631,0.020536529626027204,0.05543062286896896,1.3717382484193599,-0.014739353089114683,0.6970312149474597,-0.04446904635182702,0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8926595105658539,-0.36878633417745915,0.7124766170625667,1.159622227430302,1.6768741605325488,-1.332893813530409,-1.725105542925262,-0.7033391897433645,0.3907599179426493,0
3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.323508784871383,-0.2504139830902996,1.0000958042708994,0.5996247894036194,-1.5949672636814605,0.47019422776943687,-0.2808971332935019,-0.7033391897433645,0.3907599179426493,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.7264484749508806,1.5825523821010543,1.1062943081578431,-0.5330973011503521,-0.40783895932062525,1.3717382484193599,1.0695511492208039,1.3972164172928716,1.2176949501021548,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4504727896991381,-0.8284452920073228,1.1826293250783033,-1.1949124551818862,0.692426298379661,0.47019422776943687,-0.1296711218137364,-0.7033391897433645,-0.8714040785113322,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9598161255791035,0.5229723829044156,-0.979332179240105,-0.7240055186594485,-1.5370585659077611,-1.332893813530409,-0.7496977688807748,-0.0031539873979524297,-0.8714040785113322,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4504727896991381,0.1692282048488447,0.9265921839920729,-1.557638068449169,-1.6818303103420094,0.47019422776943687,-1.4725581037540536,-0.7033391897433645,-1.5242475249530467,0
3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.698538890724849,-1.2649179130262995,-0.7444812100395309,0.21144474713512354,0.8371980428139092,1.3717382484193599,-1.2502558668787986,0.6970312149474597,-1.263110146376361,0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5249786299111316,0.3786679445945536,0.3790761408725964,0.1923539253842139,-1.1896063792655656,-0.431349792880486,-0.30963007547465726,1.3972164172928716,1.652923914396631,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5568764354996059,-0.12784673554064405,1.0184505795149221,-1.3221846001879503,-0.14724981933897852,-0.431349792880486,-1.53304850834596,-1.4035243920887766,0.8259888822371256,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7583462805393547,-1.0566476595671046,0.3608058849313089,0.2814444268884589,0.8082436939270595,0.47019422776943687,-0.8117004335874787,-0.0031539873979524297,1.0871262608138117,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4578220148978822,1.4926799033439433,-1.0327202054679225,1.1723494419309084,1.3004676250035034,-1.332893813530409,0.28771266987041627,-0.0031539873979524297,0.04257674650706834,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11468971463289011,0.8609284960920471,0.7267744657752937,1.2168946926830309,-0.9000628903970691,-1.332893813530409,0.2952739704444047,-0.7033391897433645,-1.3501559392352562,0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.1220389398316342,-0.37621002973533085,1.6225945554670707,-0.41218876339459115,-1.4791498681340618,1.3717382484193599,1.459714258838599,0.6970312149474597,-0.523220907075751,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1220389398316342,0.6591921116683763,-0.9973629638236423,-0.6349150171552036,-0.2920215637732267,-0.431349792880486,-1.1443976588429627,-1.4035243920887766,1.5658781215377358,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.659291859937631,0.3504985792585199,-0.2415913587643094,-1.074003917426125,-1.2185607281524151,-1.332893813530409,-0.22040672870159564,-1.4035243920887766,0.1296225393659637,0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3833161746858885,0.9609958444337696,-1.1790794647046048,-1.16309441893037,0.9819697872481574,-1.332893813530409,-0.2718235726047159,-1.4035243920887766,1.5658781215377358,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8534124797786358,0.24923632101535914,0.26935599937168037,1.312348801437579,1.1846502294561048,1.3717382484193599,1.4703000796421826,-0.7033391897433645,-0.6537895963640941,0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6519426347388869,0.5848280380150384,0.9999690253167963,-0.7112783041588421,1.2715132761166537,-0.431349792880486,0.6582163979958419,-0.7033391897433645,0.1731454357954114,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.228442585632102,0.17949934527822883,-1.664431560662245,1.7578013089588038,0.05543062286896896,1.3717382484193599,-1.7538384851064177,0.6970312149474597,1.0000804679549162,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6519426347388869,0.42786263947291564,-1.578095092918104,-0.9085501289182416,1.329421973890353,-0.431349792880486,1.7167984783542003,1.3972164172928716,-0.13151483921072238,0
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9205690947918853,-1.0424104352095425,-1.6425269747033382,0.618715611154529,-1.62392161256831,-1.332893813530409,-1.581440832019485,0.6970312149474597,0.5213286072309923,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.019623515393609084,-0.6693951570414143,-0.037477242658484185,-1.1249127754285508,-0.7842454948496705,-0.431349792880486,-1.528511728001567,1.3972164172928716,-1.611293317811942,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5568764354996059,-0.3873709966870626,-1.1375382274101893,1.2168946926830309,1.0398784850218568,-1.332893813530409,-1.2064003235496665,0.6970312149474597,-1.4372017320941513,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.323508784871383,-0.7719540196457101,0.37280762591972594,-0.5012792648988361,1.5610567649851501,0.47019422776943687,-0.7073544856664405,-1.4035243920887766,-1.6983391106708374,0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047533099619640515,-1.4717898676646624,0.091809117425661,1.0323500824242378,0.6634719494928114,-0.431349792880486,0.17731768149018767,-0.7033391897433645,0.8695117786665733,1
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8926595105658539,0.39165941182082903,-0.14697199935210595,1.1150769766781796,-1.2185607281524151,-0.431349792880486,-1.523974947657174,-0.0031539873979524297,-1.4372017320941513,0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6519426347388869,0.4878369470791462,0.9937568565657495,-1.2267304914334023,-0.40783895932062525,-0.431349792880486,1.4778613802161704,1.3972164172928716,1.522355225108288,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.019623515393609084,0.5384553643932645,1.0843756356484806,-1.3985478871915888,0.8661523917007589,0.47019422776943687,-0.3595346592629799,-0.0031539873979524297,-1.2195872499469134,0
2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3906653998846326,-0.8609366718804735,-1.0894044845024182,0.1859903181339107,-0.6105194015285728,0.47019422776943687,-0.42304958408448134,0.6970312149474597,-0.6102666999346463,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1891955548448838,-0.2772104732204255,-1.6083670898478086,-0.857641270915816,0.9819697872481574,1.3717382484193599,1.7062126575506167,1.3972164172928716,1.5658781215377358,0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.35540659045985706,-0.6057598488860962,-1.0154641811594591,1.1150769766781796,-0.060386772678429596,1.3717382484193599,1.0710634093356017,-0.7033391897433645,1.4788323286788403,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.28824997544660746,1.2941977416305723,-1.5580217585184628,0.9432595809199928,0.5187002050585632,0.47019422776943687,-1.0007329479371856,-1.4035243920887766,-1.5677704213824943,0
3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8926595105658539,-0.06751649732547443,0.8142237710054498,0.4087165718945231,1.2136045783429545,-0.431349792880486,-1.3863592772105873,-0.7033391897433645,0.04257674650706834,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.28824997544660746,-0.9947411572266335,-1.4304821306908477,0.8732599011666575,1.2715132761166537,-1.332893813530409,0.3058597912479883,1.3972164172928716,1.7399697072555265,0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5249786299111316,-1.3000533488515689,-1.598703716235069,-0.2721894038879205,-1.5660129147946107,-1.332893813530409,0.05180009196198232,-1.4035243920887766,1.4353094322493927,0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0548823248183845,1.5847642365994612,0.9848682432280839,0.020536529626027204,-0.2051585171126778,0.47019422776943687,-1.3727489361774086,-0.7033391897433645,1.652923914396631,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5568764354996059,-0.9636989234041632,-1.5356804894954235,1.0259864751739345,-0.8131998437365202,0.47019422776943687,-1.756863005336013,-0.0031539873979524297,-1.2195872499469134,0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3161595596726389,-0.8220893882762683,0.32443441165420467,0.9878048316721153,-1.4791498681340618,-0.431349792880486,-0.4003656823625165,1.3972164172928716,1.522355225108288,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4504727896991381,0.5985822136890403,-0.2954724142580831,1.0832589404266635,1.3583763227772028,-0.431349792880486,-0.648376341189332,1.3972164172928716,0.30371412508375395,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.698538890724849,1.069808916309423,-0.3251668626190962,-0.3930979416436815,-0.4367933082074749,1.3717382484193599,0.47220840387573026,0.6970312149474597,0.8259888822371256,1
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.6313822757115994,-0.40005738053424744,1.4748548142857114,0.8096238286636254,-1.392286821473513,0.47019422776943687,0.9077393169374547,0.6970312149474597,-0.34912932135796054,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.659291859937631,-1.1742573022065377,-1.1799669173833256,0.9050779374181736,-0.8711085415102194,1.3717382484193599,-1.6434434967261888,-0.0031539873979524297,0.56485150366044,0
3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1891955548448838,0.03837285883389404,0.31827858910498136,-0.7112783041588421,-1.62392161256831,-0.431349792880486,-0.5909104568270209,-0.0031539873979524297,1.4353094322493927,0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4504727896991381,0.8551319118893254,-0.4103623197763102,-1.309457385687344,0.7213806472665106,1.3717382484193599,-0.17050214491327303,-0.0031539873979524297,-1.741862007100285,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2563521698581332,0.3282783398147533,-0.7642164672282308,-0.3867343343933783,-0.7842454948496705,-0.431349792880486,1.5202046634305049,0.6970312149474597,0.6954201929487831,0
2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.35540659045985706,-1.0470629567406744,-1.4264674638109196,0.9559867954205993,-1.2185607281524151,-1.332893813530409,0.41776703974301477,1.3972164172928716,1.7399697072555265,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08678013040685868,-0.07918593657569055,0.073355736328447,-1.4812747814455307,0.28706541396376606,-1.332893813530409,-0.6634989423373084,0.6970312149474597,0.6518972965193354,0
